,rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.accountLink,user.realm,user.userId,displayImageUrl
4244,5,Excellent!! So many references to the original. Loved it!,Pete,TRUE,FALSE,FALSE,FALSE,5,"Jul 10, 2022",Pete,,Fandango,b76c1ad1-83c4-49d1-9ff0-6d8594300ada,
4245,5,"Awesome movie, love that they made Gooses son part of the story.",Jackie,TRUE,FALSE,FALSE,FALSE,5,"Jul 10, 2022",Jackie,,Fandango,652126dd-2598-432f-9d57-7b5afe428077,
4246,4,Just a good fun movie! Almost as good as Top Gun!,Rocky,TRUE,FALSE,FALSE,FALSE,4,"Jul 10, 2022",Rocky,,Fandango,9CE8AB54-F6C4-411B-BFF6-B0B2F3C3C4A3,
4247,3,Cliche plot with good action scenes. It's like Hot Shots Part Duex with less jokes and alot more action.,,FALSE,FALSE,FALSE,FALSE,3,"Jul 10, 2022",,,Flixster,59be5c64-5aaa-4229-b459-44e9089adaf6,
4248,5,Love every minute. Do nostalgic! I'm on a Top Gun high!,Cheryl,TRUE,FALSE,FALSE,FALSE,5,"Jul 10, 2022",Cheryl,,Fandango,b646e68b-d1ad-4dbf-b1a7-ce720fd4af5b,
4249,5,Movie was great. Loved the intensity and action. Tom Cruise took it to another level as always. He's a phenomenal actor.,Mr. Jay,TRUE,FALSE,FALSE,FALSE,5,"Jul 10, 2022",Mr. Jay,,Fandango,800DB150-E5A3-4375-B62E-BFCA53784052,
4250,4.5,Action was very exciting,Jim,TRUE,FALSE,FALSE,FALSE,4.5,"Jul 10, 2022",Jim,,Fandango,f31aeb8c-bffb-480c-807e-385aca8b607a,
4251,5,Amazing movie! Well done and met every expectation !,Meechi,TRUE,FALSE,FALSE,FALSE,5,"Jul 10, 2022",Meechi,,Fandango,BC82A947-FAE5-48B3-B38D-D3A9F26A4DD9,
4252,5,Well worth the wait!,Queen,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Queen,,Fandango,2D91C052-9C3F-4238-81E8-C29777BD3032,
4253,4.5,"Amazing! Love, love, LOVED IT!!!",Elaine M,TRUE,FALSE,FALSE,FALSE,4.5,"Jul 09, 2022",Elaine M,,Fandango,51122A55-9890-4C4C-912D-B5705A89D3C4,
4254,5,So surprised the 2nd was actually as good as the first movie!! May see again!,Sherri,FALSE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Sherri,,Fandango,3e92f3dc-a1ad-4b39-b133-c143af2633be,
4255,5,Just what the movie industry needed!,Shawn B,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Shawn B,,Fandango,5A73C0A0-8C81-45D9-B5D4-A6998C585CF4,
4256,5,A solid follow up to the original and I loved seeing Kilmer and Cruise onscreen together again. This is what all sequels should be like.,Taylor R,FALSE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Taylor R,/user/id/859013671,RT,859013671,https://graph.facebook.com/v3.3/1436365381/picture
4257,5,So much nostalgia yet somehow felt like its own movie,Nathan B,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Nathan B,,Fandango,39872f65-5004-4e30-a894-336ce480dde6,
4258,5,"This movie was just marvelous, I loved it so much",Candy,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Candy,,Fandango,06F0FDB0-3290-43B4-9509-75A1F28F41D6,
4259,4.5,"Great fan service! A little predictable, but a wholly entertaining movie.",Bdarus B,FALSE,FALSE,FALSE,FALSE,4.5,"Jul 09, 2022",Bdarus B,/user/id/977011989,RT,977011989,
4260,5,"Excelente movie, great action, great acting, cute and handsome movie stars,  but mainly a clean movie than even kids can watch.",Laura,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Laura,,Fandango,fca66160-cdd8-4c22-b1b9-d46be0f0eb3a,
4261,5,It was fantastic- A perfect tie in from the original Top Gun. A great mix of nostalgia & intense action scenes,Barbara W,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Barbara W,,Fandango,7838402c-ec0d-4fcd-b3c5-e6aab154d836,
4262,5,This was just a raw emotional movie that was without a doubt a must see,Robert S,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Robert S,,Fandango,F3E4E231-F4AF-4D56-8494-24ABF436C663,
4263,5,"Better than the first one even! Had to see it twice. This is a must see, even if you have never seen the original! A Tom Cruise redemption!",Amy V,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Amy V,,Fandango,b5726826-291a-42f8-92a9-305381e2cb0e,
4264,5,A must see on the big screen!!,Susan L,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Susan L,,Fandango,ba6bf968-edf5-4ee3-87de-f2f05865313f,
4265,5,"FINALLY a good movie!!! No pushed agendas, no sex, hardly any foul language…just a decent plot that made sense, characters that tugged at your heart, good directing and action, pacing felt natural, excellent music. This is how movies used to be made…please make more like this!!",E,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",E,,Fandango,AE0CB297-02B4-4C03-9384-B29C44C56058,
4266,5,Great action Better than the first!,Fabrice P,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Fabrice P,,Fandango,e033db60-f1ff-4db7-9c0d-89d812d0cbd9,
4267,5,Loved it! Action packed and totally intense!!! Felt like I was in the fight with Maverick!,EkkMom,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",EkkMom,,Fandango,d5a7be64-c510-4b92-b79e-06f1ad98690a,
4268,5,"It was a feel good movie that made me proud to be an American.  We need more patriotic movies with action, & love.",Sheri,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Sheri,,Fandango,8ef068fe-e68e-408d-9c00-6e1ae12f7ef5,
4269,5,great movie.. I was not disappointed. and it is really nice to be free and go to the movies again.,Russell,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Russell,,Fandango,5A85EAFD-950E-4E8E-979F-883862EF14DE,
4270,5,Really enjoyed it. The story line is a bit rehashed from the original but it doesn't distract from a really cool movie.,Ric,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Ric,,Fandango,3A8E6906-48B4-4838-B8D1-8D83C9B569DA,
4271,5,If your a TopGun fan a must see!,Stacy H,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Stacy H,,Fandango,b3c9b4b9-534a-4d11-a24c-d45cd0b36b6a,
4272,5,"The movie was awesome!! I never thought it could be as good as the first one, but it was even better!!",GINA  H,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",GINA  H,,Fandango,4a5a0d31-0cc8-458e-9ddf-202a8170618c,
4273,5,Best one in a long time! Not one woke scene,Billy,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Billy,,Fandango,ef4cc841-df3c-42bb-84c1-c66df8f715b9,
4274,5,Flight scenes were amazing and movie was backed my a good story line.,Nicholas,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Nicholas,,Fandango,8fa1d58a-a668-4064-bdbf-6b26021d8948,
4275,5,Better then the first one,Joe Z,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Joe Z,,Fandango,7EA8A422-A1BF-4C95-A733-6828F5C85236,
4276,5,i love this film and it’s a beautiful movie,carlos,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",carlos,,Fandango,BFDFA44F-0513-4937-8FC3-2CFEFCC55EFE,
4277,5,"Top Gun and Platoon, both from 1986, were movies that got me line and sink. Those were the days of VHS and those tapes kept getting rewinded over and over for yet another view. Expectations were really high for Top Gun: Maverick. And if it delivered! For a connoisseur, all the elements linking to the original were there and were beautifully presented in a coherent fashion. Some were really off the charts, e.g.  the resemblance of Bradley to Goose. Kudos for a magnificent casting. Waiting for the Blu-ray release the get my hands on a copy for the ages.",Jos F,FALSE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Jos F,/user/id/850096199,RT,850096199,https://graph.facebook.com/v3.3/565935994/picture
4278,5,just as good as the first,Shawna M,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Shawna M,,Fandango,64C20D62-5377-4BC3-809F-FD8C59511C2F,
4279,5,"Fantastic film, from start to finish. ",,FALSE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",,,Flixster,522b3da5-7993-4392-bf93-bd42eca5d309,
4280,5,Incredible movie. May be the best movie I’ve seen!!,TB,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",TB,,Fandango,7F642484-5FCB-4F4E-AC9E-1713DCA6976C,
4281,5,It Was Fantastic. All The Scenes  Were Good. When Will Top Gun Three Come Out. We Need Maverick As A General Leading The Other Top Gun Pilots. I Saw The Film Twice On The Big Screen. Can't Wait For The DVD To Come Out.,Tyehimba C,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Tyehimba C,,Fandango,d11919d6-60ca-48d6-9a36-f77534a7c777,
4282,5,Best movie I’ve seen in a long long time!,Amanda  P,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Amanda  P,,Fandango,5AFFA8FE-2510-429F-BEC5-6E03AB497634,
4283,5,Absolute perfection!!,,FALSE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",,,Flixster,9595136b-322c-4ad5-8bdb-9611c555e4a8,
4284,3,"Wasn't a big fan of the original, but heard so much positive on the remake had to take a look...figured the plot would be weak and it is.  other problems include dialogue hidden under a ton of music and special effects.  Jon Hamm is absolutely terrible, and all the other characters are one dimensional.  Kudos to Cruise for his stunt work but riding a cycle without a helmet is reckless.  Best thing about the movie was the trailer for next MI!!!",Mike E,FALSE,FALSE,FALSE,FALSE,3,"Jul 09, 2022",Mike E,/user/id/905592784,RT,905592784,https://graph.facebook.com/v3.3/100001499992965/picture
4285,5,Unbelievable! Don’t miss it in theaters.,Mike K.,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Mike K.,,Fandango,0C09D018-FFCF-40D9-840E-D4695A734E2D,
4286,5,"Everything. From the cast to the cinematography and little use of CGI, Top Gun: Maverick is quite simple the best film in the last decade. Hands down.",rambro316 L,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",rambro316 L,,Fandango,D4236CC8-DE3E-46D4-B163-A3BE58153A8C,
4287,4,Terrific. Lots of high flying action. Wish it was shown in IMax.,Richard F,TRUE,FALSE,FALSE,FALSE,4,"Jul 09, 2022",Richard F,,Fandango,a1313a59-4b50-45ad-9f11-fe15a3b29495,
4288,5,"Esperei um filme desse nível de emoção, ação, cult, e ainda reviver anos 80. Top gam de mais!",Leonardo L,FALSE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Leonardo L,/user/id/979641758,RT,979641758,https://graph.facebook.com/v3.3/5751350971566189/picture
4289,5,Great cast!  Loved the storyline.  Jennifer was a great choice as Toms love interest.  It evoked emotions of excitement and empathy.   Really enjoyed it.  Toms intro before the movie was very nice!,Marcia,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Marcia,,Fandango,47bbec83-e10a-4199-9c59-e97d8495c4c1,
4290,5,thought Mav died three different times! he did some of that airplane stuff again. Awesome action movie.,Keith,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Keith,,Fandango,06D270F9-9AB5-41C7-AA1D-C9ECA67ADEEC,
4291,5,I’m not a fan of sequels but I highly recommend this one. Great story line. Amazing cast definitely 5 starts.,Stephenie,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Stephenie,,Fandango,60352084-1897-49D9-9AF8-606955EF85D1,
4292,5,Believe it is as good or better than original movie,Marcia Kenney,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Marcia Kenney,,Fandango,01D9F521-B150-48A2-968D-CA5282E2612B,
4293,5,"I can't even begin to describe how cool the action is in this movie. If I spoiled every surprise in it, you'd still love it. What are you waiting for?",Ian B,FALSE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Ian B,/user/id/921540994,RT,921540994,
4294,3.5,"Really weak plot, a little too much hooragh USA is the greatest.  Saw the original one the 80's, somehow more thrilling.  Flight scenes were incredible though!",tpk1962,TRUE,FALSE,FALSE,FALSE,3.5,"Jul 09, 2022",tpk1962,,Fandango,4cdb46c2-cea6-44e6-8a31-60e7762a76b7,
4295,5,Amazing!  Great amount of humor and emotion and action,Dani,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Dani,,Fandango,f7b04b65-e5aa-450e-8ca7-1549adc2621c,
4296,5,Best movie Ive seen in a long time!!!,Kevin,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Kevin,,Fandango,00fa43dc-506f-4474-94ec-a70f54773aac,
4297,5,This movie was excellent!  It was action packed!! I would see it again.,Holly,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Holly,,Fandango,46C24F9E-E33C-413D-A9C5-65291B9E5524,
4298,5,"The best movie I have ever seen, I am a HUGE fan of fighter jets and love everything about them, this movie makes you feel like you are experiencing what it is like to be in one… the music… the acting… holy crap, this is such a good movie.",Hunter L,FALSE,FALSE,FALSE,TRUE,5,"Jul 09, 2022",Hunter L,/user/id/979641706,RT,979641706,https://graph.facebook.com/v3.3/117435284338918/picture
4299,5,Great overall movie.,Cam,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Cam,,Fandango,B287C369-AB6A-4C72-AF8C-38EE1EC405DA,
4300,5,Absolutely a must see Tom Cruise’s best film!,Daniel M,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Daniel M,,Fandango,5D328391-AC87-47CB-9987-1DC916373893,
4301,5,Excellent movie!  Bettter than the first,Karen,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Karen,,Fandango,e2ecfd2c-6194-4af9-b9e6-9ca6590f6f48,
4302,5,"great movie, gave a realistic view of the future of maverick but didn't feel old and tired like a lot of sequels do.",Mary,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Mary,,Fandango,24CAFBD9-09E9-4B54-A1EE-64E96FAC2FE2,
4303,5,It was everything I hoped for.,Kelly,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Kelly,,Fandango,80B4A2C4-68D3-44A1-B11E-9400F3B8D70D,
4304,5,This is the third time I saw this movie. It gets better each time.  I am sure I will see it at least one more time before it leaves the theater.,Pam Frantz,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Pam Frantz,,Fandango,5F36A953-750E-45D7-B321-0FE85C3F1980,
4305,5,"Fast action, enjoyed the plot with good acting.",Girard,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Girard,,Fandango,004c3b88-0d53-4324-a158-8638bcb86d9b,
4306,5,The movie was amazazing and had great nostalgia but incredible new and memorable moments. Definitely one that will be added to our movie collection.,Jacob,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Jacob,,Fandango,62da05a3-2622-4f10-b457-13bd0ab3e268,
4307,3.5,A sequel that doesn't just lazily ride on the laurels and nostalgia of the first film. There's actually a legitimate story here that realistically connects with what occurred in 1986 while dazzling with CGI-free jet sequences that are more engaging than most American action films released within the last several years.,Micah  S,FALSE,FALSE,FALSE,FALSE,3.5,"Jul 09, 2022",Micah  S,/user/id/63ff3a31-ed9b-458a-9170-8eecb5859f55,RT,63ff3a31-ed9b-458a-9170-8eecb5859f55,
4308,5,"I loved it. The action, the story plot.",Heidi,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Heidi,,Fandango,682f64b6-be08-45db-b76b-2f0519f0bf3f,
4309,5,So good total entertainment!,Linda S,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Linda S,,Fandango,047d36a1-c689-498e-a54f-a4e7455da4ab,
4310,5,They did an excellent job with continuing the characters from the first movie!,Carolyn,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Carolyn,,Fandango,d9348fa6-ef95-4c89-acd9-10cc7bb63e44,
4311,5,"My Wife always wanted me to watch Top Gun with her, as it is one of her fav movies. Finally I watched the original and I was pleasantly surprised to how much I liked it. I actually wished it was longer. Of course when the new one came out, my wife was ecstatic and we couldn't get to the theater fast enough in her eyes. I bought tickets and took her and I have to say....THIS MOVIE WAS AWESOME!!!! I recommend it for men and women of all ages.",Ruben M,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Ruben M,,Fandango,f3ef0a60-7ecd-4ee3-87cf-6a4d5144a7b2,
4312,5,Amazing best movie in decades,Adria B,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Adria B,,Fandango,cd486419-aa54-451f-b6c3-82bcbb5d72c8,
4313,5,Kept me on the edge of my seat.,nayade,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",nayade,,Fandango,da37e59c-00e1-45d2-a4e4-e24a5be4594f,
4314,5,would have liked to see American Flag more but great movie!,Joe Azbell,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Joe Azbell,,Fandango,5E6863C5-C6DA-43E2-9B29-E5B8296F5A96,
4315,4.5,"50 y/o went with my 17 & 18 y/o. we all enjoyed it but for different reasons. they hadnt seen the first TopGun, only clips. This movie paid homage to the first along with ""The Right Stuff"" movie. Very well edited. not a slow spot to be found or needless love scene shoe horned in. it was a all action and nostalgia. Suspend your disbelief, wear your aviators on the way out of the afternoin show and talk about how amazing Tom looks (the only one he has) and how well he runs.",callsign: nostalgic action flick you shouldnt miss,TRUE,FALSE,FALSE,FALSE,4.5,"Jul 09, 2022",callsign: nostalgic action flick you shouldnt miss,,Fandango,65deac41-9c97-4892-9131-e2469d6d3cc9,
4316,5,As good as if not better than the original. Beautifully paced and live up to my every expectation., ,FALSE,FALSE,FALSE,FALSE,5,"Jul 09, 2022", ,/user/id/971674347,RT,971674347,
4317,4,"Loved the movie, theature sucks, had to purchase tickets on line after waiting in line and then received no directions or assistance.",Randy,TRUE,FALSE,FALSE,FALSE,4,"Jul 09, 2022",Randy,,Fandango,7653521a-2e56-481c-bdc2-0bab51c2bc53,
4318,4.5,An easy movie to watch and enjoy,Mike,TRUE,FALSE,FALSE,FALSE,4.5,"Jul 09, 2022",Mike,,Fandango,9ded200e-fb03-4bd2-9ab0-1263f54077f6,
4319,5,"Felt like a kid again. No ideology bullshit, no politics, just ca·ma·ra·de·rie, action, and fun.",Doge L,FALSE,FALSE,FALSE,TRUE,5,"Jul 09, 2022",Doge L,/user/id/942940636,RT,942940636,
4320,5,"Great casting, great movie",Rebecca R,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Rebecca R,,Fandango,A78834A9-6990-477C-A9A4-BF0381FA4234,
4321,4.5,"sequel to a classic and nostalgic film, lots of action and good story plot although took a king time to release and wouldve been better to have more original cast members",Michael,TRUE,FALSE,FALSE,FALSE,4.5,"Jul 09, 2022",Michael,,Fandango,9ad402c0-033f-403f-844f-d23c70f079c0,
4322,5,Best sequel ever!!  Did not disappoint!,Lisa,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Lisa,,Fandango,C086025F-E462-4BB8-8BA5-A3BDBDDC41E0,
4323,5,"A Rollercoaster, beautiful done. Enough to bring in a new crowed and satisfy the original fans!",Google,FALSE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Google,,Fandango,f24a4562-f3cb-4a5d-a640-2806ccc2774f,
4324,5,Awesome movie—action—drama,Cheryl,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Cheryl,,Fandango,2dcaf8a9-caf7-4d2b-977c-76ae70f9ef9f,
4325,5,Very suspense filled. Kept us on the edge of our seats.,Charles,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Charles,,Fandango,28373d0c-4bf6-46ce-91c3-1c2d0a74eb8f,
4326,3,"Fun movie. Too bad I can’t stand Tom Cruise …. Such a flaming jackass, But the rest of the cast and the story was ok. ",,FALSE,FALSE,FALSE,FALSE,3,"Jul 09, 2022",,,Flixster,acd1031a-aa31-4100-aaf1-0ae6f609e537,
4327,5,"Grand slam movie hit. Thank You! Finally! Go see it… more than once. Exciting, great story and phenomenal acting. Another Classic for the Ages 🇺🇸❤️ ✈️",,FALSE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",,,Flixster,a9ba0f9c-b590-47a6-a74c-42aa3f9a878d,
4328,5,Melhor filme do ano até agr. O Tom Cruise é perfeito na atuação o elenco foi perfeito nas atuações. Só espero q ñ passe 30 anos para vir uma continuação.,Bil M,FALSE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Bil M,/user/id/979641432,RT,979641432,https://graph.facebook.com/v3.3/1258870421526562/picture
4329,5,One of the best cinematic experiences in my life. The movie pays homage to the original perfectly while still maintaining its own identity. ,,FALSE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",,,Flixster,2852e4e5-9033-4ce2-bb69-4d150dacdca9,
4330,3.5,There were too many emotional scenes that really didnt need to be there to tell the full story. However the action scenes and nostalgia was well worth it. My biggest complaint Berlins Take my Breath away wasnt played in this movie. Lol.,Lisa,TRUE,FALSE,FALSE,FALSE,3.5,"Jul 09, 2022",Lisa,,Fandango,40352049-f95b-4145-bed6-53e4c2384f59,
4331,5,"Great family movie, tastefully done.",Todd C,TRUE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Todd C,,Fandango,dc6fb060-50f3-4dd5-8fc9-72a3d617472d,
4332,5,"A true cinema classic. A movie that goes back to the basics of feel-good Hollywood action movies. In a world filled with convoluted narratives, all trying to setup up universes and sequels to create more cash-grabbing opportunities, Top Gun: Maverick is a full-throttle breath of fresh air that certainly fills your lungs with hardcore action, adrenaline, and emotion. The perfect balance of nostalgia and originality creates a nuanced story that reminds us all why the Cinema experience can be so enthralling. A true masterful, maverick, masterpiece in the ever-changing world of cinema.",Luis - Enrique L,FALSE,FALSE,FALSE,FALSE,5,"Jul 09, 2022",Luis - Enrique L,/user/id/979641087,RT,979641087,
